task,model,method,method_label,N,m,bias,abs_bias,mse,rmse,coverage,mean_width
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,100,100,-0.02013933333333332,0.02013933333333332,0.0010313248888888867,0.03211424744391322,0.99,0.1330421474399208
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,100,100,-0.007217749999999982,0.007217749999999982,0.0007059893263888864,0.026570459657086973,0.885,0.07826264097832705
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,100,200,0.0031250000000000114,0.0031250000000000114,0.000185374999999999,0.013615248804190065,0.985,0.058282745306151254
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,100,200,-0.01381666666666665,0.01381666666666665,0.0009596111111111095,0.030977590466514816,0.88,0.09079857159188162
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,100,200,-0.057616378194796584,0.057616378194796584,0.003527370893680475,0.05939167360565347,0.54,0.11659452748392449
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,100,200,-0.01444265559092356,0.01444265559092356,0.0003783850326764908,0.019452121546928776,0.99,0.07268719229816906
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,100,200,-0.016744333333333344,0.016744333333333344,0.000497724244444444,0.022309734297934702,1.0,0.0925561052775506
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,100,200,-0.00853362499999996,0.00853362499999996,0.00029104866979166475,0.017060148586447443,0.895,0.0581957773938883
sst2,meta-llama/Llama-3.2-3B-Instruct,none,No correction,10,50,0.02343333333333332,0.02343333333333332,0.0019149999999999987,0.043760712974082114,0.765,0.11180084046851729
sst2,meta-llama/Llama-3.2-3B-Instruct,split,Naive split,10,50,1.6666666666666498e-05,1.6666666666666498e-05,0.003579611111111111,0.05982985133786571,0.85,0.1747373644871609
sst2,meta-llama/Llama-3.2-3B-Instruct,union_K,Union bound over K,10,50,-0.04926528914021632,0.04926528914021632,0.004298735561841387,0.06556474328357724,0.895,0.1750793361315298
sst2,meta-llama/Llama-3.2-3B-Instruct,union_neff,Union bound over N_eff,10,50,-0.01002267286742473,0.01002267286742473,0.0014547658997567047,0.0381413935214316,0.915,0.13816649973371142
sst2,meta-llama/Llama-3.2-3B-Instruct,cross_fit,Cross-fitting,10,50,-0.008464666666666622,0.008464666666666622,0.0019353485333333314,0.043992596346809666,0.93,0.1921341560193156
sst2,meta-llama/Llama-3.2-3B-Instruct,bootstrap,Bootstrap plug-in,10,50,0.005409833333333319,0.005409833333333319,0.001775665749999999,0.042138649124052366,0.795,0.1113620238126588
sst2,meta-llama/Llama-3.2-3B-Instruct,none,No correction,10,100,0.008683333333333347,0.008683333333333347,0.0007179444444444442,0.02679448533643526,0.875,0.08836988139664038
sst2,meta-llama/Llama-3.2-3B-Instruct,split,Naive split,10,100,-0.011383333333333336,0.011383333333333336,0.001724611111111111,0.04152843737863383,0.895,0.13694147750348074
sst2,meta-llama/Llama-3.2-3B-Instruct,union_K,Union bound over K,10,100,-0.044331155271485304,0.044331155271485304,0.0027526345228836313,0.052465555585389845,0.865,0.13838661770438662
sst2,meta-llama/Llama-3.2-3B-Instruct,union_neff,Union bound over N_eff,10,100,-0.01604214666186184,0.01604214666186184,0.0009060322268189587,0.030100369213997336,0.965,0.10986396319217223
sst2,meta-llama/Llama-3.2-3B-Instruct,cross_fit,Cross-fitting,10,100,-0.013826666666666652,0.013826666666666652,0.000972878044444443,0.03119099300189789,0.985,0.13976516535091116
sst2,meta-llama/Llama-3.2-3B-Instruct,bootstrap,Bootstrap plug-in,10,100,-0.0048436666666666385,0.0048436666666666385,0.0007590562361111105,0.027550975229764744,0.905,0.08769332268135344
sst2,meta-llama/Llama-3.2-3B-Instruct,none,No correction,10,200,0.0032916666666666992,0.0032916666666666992,0.00027520833333333363,0.016589404248897356,0.93,0.06367940115958698
sst2,meta-llama/Llama-3.2-3B-Instruct,split,Naive split,10,200,-0.006433333333333322,0.006433333333333322,0.000723111111111111,0.026890725373464937,0.925,0.09560095090986899
sst2,meta-llama/Llama-3.2-3B-Instruct,union_K,Union bound over K,10,200,-0.034004061866321385,0.034004061866321385,0.001456684606582854,0.03816653778616622,0.87,0.09972149792034303
sst2,meta-llama/Llama-3.2-3B-Instruct,union_neff,Union bound over N_eff,10,200,-0.014346507283388162,0.014346507283388162,0.0004895113216584617,0.022124902749130034,0.955,0.07945524662604528
sst2,meta-llama/Llama-3.2-3B-Instruct,cross_fit,Cross-fitting,10,200,-0.010868000000000011,0.010868000000000011,0.0004646152444444447,0.021554935500818478,0.985,0.09640956081979755
sst2,meta-llama/Llama-3.2-3B-Instruct,bootstrap,Bootstrap plug-in,10,200,-0.005611958333333286,0.005611958333333286,0.0003208146552083329,0.017911299651570036,0.925,0.06364088784960309
